time,L1AccX_filtered,L2AccX_filtered,L3AccX_filtered,,,, ,,,,,,
1.65,-0.001960328,-0.005377553,-0.005056192,,,,-0.387708312,-1.063557908,-1,,,,
1.655,-0.001848252,-0.005097629,-0.004705686,,,,-0.392769975,-1.083291421,-1,,,,
1.66,-0.001729251,-0.00479916,-0.004335826,,,,0,0,0,,,,
1.665,-0.001603698,-0.004484091,-0.003948725,,,,0,0,0,,,,
1.67,-0.001472296,-0.004153862,-0.003546042,,,,0,0,0,,,,
1.675,-0.001335782,-0.0038101,-0.003129701,,,,0,0,0,,,,
1.68,-0.001194585,-0.003454808,-0.002701728,,,,0,0,0,,,,
1.685,-0.001049498,-0.003089739,-0.002264061,,,,0,0,0,,,,
1.69,-0.000901251,-0.002716524,-0.001818625,,,,0,0,0,,,,
1.695,-0.000750535,-0.002337207,-0.001367421,,,,0,0,0,,,,
1.7,-0.000597975,-0.001953602,-0.000912491,,,,0,0,0,,,,
1.705,-0.000444321,-0.001567375,-0.000455676,,,,0,0,0,,,,
1.71,-0.00029023,-0.001180426,1.05E-06,,,,0,0,0,,,,
1.715,-0.000136411,-0.000794642,0.000455681,,,,0,0,0,,,,
1.72,1.65E-05,-0.000411659,0.000906446,,,,0,0,0,,,,
1.725,0.000167776,-3.31E-05,0.001351562,,,,0,0,0,,,,
1.73,0.000316808,0.000339206,0.001789175,,,,0,0,0,,,,
1.735,0.000462972,0.000703671,0.002217586,,,,0,0,0,,,,
1.74,0.000605591,0.001058975,0.002635271,,,,0,0,0,,,,
1.745,0.000744186,0.001403398,0.00304053,,,,0,0,0,,,,
1.75,0.000878228,0.00173557,0.003431828,,,,0,0,0,,,,
1.755,0.001007095,0.00205454,0.003807954,,,,0,0,0,,,,
1.76,0.001130318,0.002358778,0.004167363,,,,0,0,0,,,,
1.765,0.001247515,0.002647122,0.004508742,,,,0.276687996,0.587108824,1,,,,
1.77,0.001358107,0.002918912,0.004831173,,,,0.28111326,0.604182985,1,,,,
1.775,0.001461788,0.003172972,0.005133491,,,,0.284755198,0.618092367,1,,,,
1.78,0.00155825,0.003408422,0.00541449,,,,0.287792493,0.629499989,1,,,,
1.785,0.001647025,0.003624795,0.005673534,,,,0.290299596,0.638895372,1,,,,
1.79,0.001727915,0.003821438,0.005909771,,,,0.29238266,0.64663053,1,,,,
1.795,0.001800767,0.003997705,0.006122356,,,,0.2941298,0.652968397,1,,,,
1.8,0.001865199,0.004153424,0.006310793,,,,0.295556982,0.658146146,1,,,,
1.805,0.001921083,0.004288163,0.00647465,,,,0.296708464,0.662300331,1,,,,
1.81,0.001968387,0.004401699,0.006613333,,,,0.297639135,0.665579497,1,,,,
1.815,0.002006939,0.004494001,0.006726558,,,,0.298360524,0.668098181,1,,,,
1.82,0.002036708,0.004565154,0.00681428,,,,0.298888156,0.669939349,1,,,,
1.825,0.002057622,0.004615166,0.006876138,,,,0.299240981,0.671185752,1,,,,
1.83,0.002069828,0.00464417,0.006912068,,,,0.299451268,0.671892949,1,,,,
1.835,0.002073311,0.004652655,0.006922234,,,,0.299514717,0.672131998,1,,,,
1.84,0.002068129,0.004640899,0.006906783,,,,0.299434498,0.671933504,1,,,,
1.845,0.002054433,0.004609219,0.006865827,,,,0.299225835,0.671327584,1,,,,
1.85,0.002032363,0.004558211,0.006799632,,,,0.298893063,0.670361352,1,,,,
1.855,0.002002054,0.00448861,0.006708745,,,,0.29842451,0.669068547,1,,,,
1.86,0.001963798,0.004400846,0.00659347,,,,0.297839779,0.667455212,1,,,,
1.865,0.001917803,0.004295725,0.00645426,,,,0.297137643,0.665564311,1,,,,
1.87,0.001864292,0.00417414,0.006291898,,,,0.296300417,0.663415091,1,,,,
1.875,0.001803696,0.004036691,0.006106888,,,,0.295354282,0.661006197,1,,,,
1.88,0.001736137,0.003884259,0.005899988,,,,0.294261156,0.658350298,1,,,,
1.885,0.001662053,0.003717865,0.005672029,,,,0.293026202,0.655473462,1,,,,
1.89,0.001581725,0.003538366,0.005423914,,,,0.291620644,0.652363827,1,,,,
1.895,0.001495588,0.003346582,0.005156479,,,,0.290040549,0.649005292,1,,,,
1.9,0.001403993,0.0031436,0.004870576,,,,0.288260178,0.645426632,1,,,,
1.905,0.001307328,0.002930454,0.004567513,,,,0.286223135,0.641586414,1,,,,
1.91,0.001206062,0.002708003,0.004248038,,,,0,0,0,,,,
1.915,0.001100626,0.002477365,0.003913392,,,,0,0,0,,,,
1.92,0.000991302,0.002239485,0.003564735,,,,0,0,0,,,,
1.925,0.000878582,0.001995354,0.003203199,,,,0,0,0,,,,
1.93,0.000762966,0.001745958,0.002830014,,,,0,0,0,,,,
1.935,0.000644793,0.001492401,0.002446452,,,,0,0,0,,,,
1.94,0.000524576,0.001235541,0.002053822,,,,0,0,0,,,,
1.945,0.000402796,0.000976358,0.001653284,,,,0,0,0,,,,
1.95,0.00027986,0.000715889,0.001246323,,,,0,0,0,,,,
1.955,0.000156195,0.000455064,0.000834246,,,,0,0,0,,,,
1.96,3.23E-05,0.000194637,0.000418312,,,,0,0,0,,,,
1.965,-9.15E-05,-6.43E-05,1.07E-07,,,,0,0,0,,,,
1.97,-0.000214646,-0.000321059,-0.0004191,,,,0,0,0,,,,
1.975,-0.000336804,-0.000574824,-0.000837987,,,,0,0,0,,,,
1.98,-0.000457451,-0.000824597,-0.001254998,,,,0,0,0,,,,
1.985,-0.00057622,-0.001069611,-0.001668813,,,,0,0,0,,,,
1.99,-0.000692609,-0.001309274,-0.00207809,,,,0,0,0,,,,
1.995,-0.000806406,-0.001542719,-0.002481389,,,,0,0,0,,,,
2,-0.000917091,-0.001769208,-0.002877219,,,,0,0,0,,,,
2.005,-0.001024327,-0.001988233,-0.003264398,,,,0,0,0,,,,
2.01,-0.001127748,-0.002198974,-0.00364144,,,,0,0,0,,,,
2.015,-0.001227069,-0.002400831,-0.004006986,,,,0,0,0,,,,
2.02,-0.001321831,-0.002593382,-0.004359976,,,,0,0,0,,,,
2.025,-0.001411738,-0.002775832,-0.004698911,,,,-0.300439329,-0.590739443,-1,,,,
2.03,-0.001496424,-0.002947666,-0.005022608,,,,-0.297937535,-0.586879485,-1,,,,
2.035,-0.001575663,-0.003108529,-0.005329893,,,,-0.295627442,-0.5832255,-1,,,,
2.04,-0.001649148,-0.003257858,-0.005619587,,,,-0.293464286,-0.579732564,-1,,,,
2.045,-0.001716615,-0.003395142,-0.005890519,,,,-0.291419957,-0.576374042,-1,,,,
2.05,-0.00177787,-0.003520023,-0.00614163,,,,-0.289478494,-0.573141438,-1,,,,
2.055,-0.001832543,-0.003632099,-0.00637194,,,,-0.287595725,-0.570014644,-1,,,,
2.06,-0.001880572,-0.003730904,-0.006580497,,,,-0.285779568,-0.56696385,-1,,,,
2.065,-0.001921565,-0.003816139,-0.006766379,,,,-0.283987201,-0.563985427,-1,,,,
2.07,-0.001955449,-0.003887508,-0.006928843,,,,-0.282218647,-0.561061583,-1,,,,
2.075,-0.001982095,-0.003944697,-0.007067016,,,,-0.280471225,-0.558184213,-1,,,,
2.08,-0.002001319,-0.00398731,-0.007180287,,,,-0.278724051,-0.555313407,-1,,,,
2.085,-0.002013028,-0.004015344,-0.007267957,,,,-0.27697297,-0.552472211,-1,,,,
2.09,-0.002017166,-0.004028506,-0.007329607,,,,-0.275207897,-0.549621052,-1,,,,
2.095,-0.002013635,-0.004026543,-0.007364699,,,,-0.273417108,-0.546735625,-1,,,,
2.1,-0.002002317,-0.004009368,-0.007372893,,,,-0.271578217,-0.543798471,-1,,,,
2.105,-0.001983188,-0.003977003,-0.007354017,,,,-0.269674153,-0.540793329,-1,,,,
2.11,-0.001956233,-0.003929105,-0.007307811,,,,-0.267690729,-0.537658266,-1,,,,
2.115,-0.001921565,-0.003865892,-0.007234218,,,,-0.265621603,-0.534389741,-1,,,,
2.12,-0.001879124,-0.003787388,-0.007133339,,,,-0.263428435,-0.530941801,-1,,,,
2.125,-0.001829081,-0.003693497,-0.007005122,,,,-0.26110623,-0.527256601,-1,,,,
2.13,-0.001771473,-0.003584318,-0.006849895,,,,-0.258613102,-0.523266034,-1,,,,
2.135,-0.001706455,-0.003460265,-0.006668066,,,,-0.255914596,-0.518930855,-1,,,,
2.14,-0.001634169,-0.003321241,-0.006459979,,,,-0.252968112,-0.514125738,-1,,,,
2.145,-0.001554729,-0.003167473,-0.006226156,,,,-0.249709213,-0.508736542,-1,,,,
2.15,-0.001468416,-0.00299941,-0.005967347,,,,-0.246075155,-0.502637015,-1,,,,
2.155,-0.001375351,-0.002817386,-0.005684287,,,,-0.24195665,-0.495644646,-1,,,,
2.16,-0.001275962,-0.002621625,-0.00537768,,,,-0.237270008,-0.487501119,-1,,,,
2.165,-0.001170479,-0.002412764,-0.005048668,,,,-0.231839188,-0.477901151,-1,,,,
2.17,-0.001059163,-0.002191294,-0.004698244,,,,-0.225438073,-0.466407013,-1,,,,
2.175,-0.000942382,-0.001957671,-0.004327475,,,,0,0,0,,,,
2.18,-0.000820454,-0.001712483,-0.003937762,,,,0,0,0,,,,
2.185,-0.000693824,-0.001456643,-0.003530465,,,,0,0,0,,,,
2.19,-0.000562854,-0.001190703,-0.003106924,,,,0,0,0,,,,
2.195,-0.000427938,-0.000915311,-0.002668607,,,,0,0,0,,,,
2.2,-0.000289649,-0.000631553,-0.002217315,,,,0,0,0,,,,
2.205,-0.000148448,-0.000340401,-0.001754624,,,,0,0,0,,,,
2.21,-4.82E-06,-4.24E-05,-0.00128213,,,,0,0,0,,,,
2.215,0.000140689,0.000261134,-0.000801932,,,,0,0,0,,,,
2.22,0.000287686,0.000569064,-0.000315756,,,,0,0,0,,,,
2.225,0.000435513,0.000880688,0.000174545,,,,0,0,0,,,,
2.23,0.000583507,0.001194637,0.00066686,,,,0,0,0,,,,
2.235,0.000731325,0.001509499,0.00115923,,,,0,0,0,,,,
2.24,0.000878241,0.001824511,0.001649743,,,,0,0,0,,,,
2.245,0.001023668,0.002138286,0.002136333,,,,0,0,0,,,,
2.25,0.001166988,0.002449212,0.002616779,,,,0,0,0,,,,
2.255,0.001307693,0.002756392,0.003089269,,,,0,0,0,,,,
2.26,0.001445148,0.003058538,0.003551658,,,,0,0,0,,,,
2.265,0.001578758,0.003353973,0.004001835,,,,0,0,0,,,,
2.27,0.001708008,0.003641658,0.004437955,,,,0.384863714,0.82057113,1,,,,
2.275,0.001832141,0.003920289,0.004857974,,,,0.377140896,0.806980246,1,,,,
2.28,0.001950761,0.004188358,0.005260003,,,,0.370866853,0.796265297,1,,,,
2.285,0.00206329,0.004444579,0.005642157,,,,0.365691596,0.787744608,1,,,,
2.29,0.002169077,0.004687929,0.006002708,,,,0.361349807,0.780969062,1,,,,
2.295,0.002267658,0.004916934,0.006339923,,,,0.357679096,0.775551009,1,,,,
2.3,0.002358665,0.005130321,0.006652024,,,,0.354578547,0.771242109,1,,,,
2.305,0.002441444,0.005327129,0.006937671,,,,0.351911124,0.767855445,1,,,,
2.31,0.002515664,0.005506194,0.007195323,,,,0.349624901,0.765246347,1,,,,
2.315,0.002580919,0.005666192,0.00742364,,,,0.347662158,0.763263345,1,,,,
2.32,0.002636736,0.005806387,0.007621403,,,,0.34596464,0.761852833,1,,,,
2.325,0.002682837,0.005925793,0.007787553,,,,0.344503205,0.760931371,1,,,,
2.33,0.002718898,0.006023409,0.007921092,,,,0.34324787,0.760426547,1,,,,
2.335,0.002744698,0.006098554,0.008021114,,,,0.342184127,0.760312513,1,,,,
2.34,0.002759924,0.006150682,0.0080871,,,,0.341274898,0.760554685,1,,,,
2.345,0.002764501,0.00617894,0.008118346,,,,0.34052521,0.761108276,1,,,,
2.35,0.002758205,0.00618286,0.008114423,,,,0.339913906,0.761959209,1,,,,
2.355,0.00274098,0.006162325,0.008075344,,,,0.339425738,0.763103658,1,,,,
2.36,0.002712752,0.006116789,0.008000805,,,,0.339059856,0.764521713,1,,,,
2.365,0.002673552,0.006046066,0.007890871,,,,0.338815772,0.766210215,1,,,,
2.37,0.002623386,0.005950287,0.00774589,,,,0.338681047,0.768186355,1,,,,
2.375,0.002562398,0.005829423,0.007566214,,,,0.338663233,0.770454431,1,,,,
2.38,0.002490788,0.005683545,0.007352313,,,,0.338776068,0.773028137,1,,,,
2.385,0.00240865,0.005513167,0.007104994,,,,0.339008076,0.775956612,1,,,,
2.39,0.002316258,0.005318587,0.006825166,,,,0.339370172,0.779261153,1,,,,
2.395,0.002214013,0.005100275,0.006513653,,,,0.33990339,0.783012995,1,,,,
2.4,0.002102124,0.00485905,0.006171881,,,,0.340597022,0.787288325,1,,,,
2.405,0.001981002,0.00459563,0.005801161,,,,0.34148366,0.792191424,1,,,,
2.41,0.001851219,0.004310841,0.005402732,,,,0.342645002,0.797900262,1,,,,
2.415,0.001713174,0.004005779,0.004978413,,,,0.344120628,0.804629778,1,,,,
2.42,0.001567308,0.003681621,0.004529946,,,,0.345988307,0.812729642,1,,,,
2.425,0.001414355,0.00333949,0.004059026,,,,0,0,0,,,,
2.43,0.001254804,0.002980772,0.00356775,,,,0,0,0,,,,
2.435,0.00108928,0.00260691,0.003058249,,,,0,0,0,,,,
2.44,0.000918541,0.002219408,0.002532582,,,,0,0,0,,,,
2.445,0.000743186,0.001819836,0.001993078,,,,0,0,0,,,,
2.45,0.000563966,0.001409925,0.001442216,,,,0,0,0,,,,
2.455,0.000381758,0.000991474,0.000882178,,,,0,0,0,,,,
2.46,0.00019719,0.000566172,0.000315559,,,,0,0,0,,,,
2.465,1.10E-05,0.000135942,-0.000255015,,,,0,0,0,,,,
2.47,-0.000175822,-0.000297305,-0.000827199,,,,0,0,0,,,,
2.475,-0.000362595,-0.000731678,-0.001398248,,,,0,0,0,,,,
2.48,-0.000548497,-0.001165259,-0.001965634,,,,0,0,0,,,,
2.485,-0.000732741,-0.001595985,-0.002526805,,,,0,0,0,,,,
2.49,-0.000914474,-0.002021954,-0.003079162,,,,0,0,0,,,,
2.495,-0.001092823,-0.002441181,-0.003620164,,,,0,0,0,,,,
2.5,-0.001267133,-0.002851697,-0.004147325,,,,0,0,0,,,,
2.505,-0.001436585,-0.003251653,-0.004658177,,,,-0.308400591,-0.698052775,-1,,,,
2.51,-0.001600377,-0.003639144,-0.005150337,,,,-0.310732496,-0.70658374,-1,,,,
2.515,-0.001757833,-0.004012341,-0.005621514,,,,-0.312697463,-0.713747318,-1,,,,
2.52,-0.00190825,-0.004369487,-0.006069482,,,,-0.314400737,-0.719910952,-1,,,,
2.525,-0.002050922,-0.004708883,-0.006492088,,,,-0.315911041,-0.72532636,-1,,,,
2.53,-0.002185243,-0.00502888,-0.006887449,,,,-0.317279014,-0.7301513,-1,,,,
2.535,-0.002310556,-0.005327986,-0.007253509,,,,-0.318543246,-0.734539052,-1,,,,
2.54,-0.002426268,-0.005604804,-0.007588611,,,,-0.319724896,-0.738581073,-1,,,,
2.545,-0.002531959,-0.005857888,-0.007891111,,,,-0.320862128,-0.742340106,-1,,,,
2.55,-0.002627092,-0.006086117,-0.008159398,,,,-0.321971317,-0.745902766,-1,,,,
2.555,-0.002711245,-0.006288346,-0.008392337,,,,-0.323061955,-0.749296138,-1,,,,
2.56,-0.002784053,-0.006463651,-0.008588634,,,,-0.324155499,-0.752582016,-1,,,,
2.565,-0.002845225,-0.006611099,-0.00874729,,,,-0.32526935,-0.755788197,-1,,,,
2.57,-0.002894314,-0.006730023,-0.008867508,,,,-0.32639546,-0.758953223,-1,,,,
2.575,-0.002931315,-0.006819829,-0.008948666,,,,-0.327570049,-0.762105664,-1,,,,
2.58,-0.002955963,-0.006880118,-0.008990289,,,,-0.328795114,-0.765283267,-1,,,,
2.585,-0.002968107,-0.006910517,-0.008991966,,,,-0.330084304,-0.768521296,-1,,,,
2.59,-0.002967841,-0.006910938,-0.008953724,,,,-0.331464476,-0.771850736,-1,,,,
2.595,-0.002955149,-0.006881365,-0.008875548,,,,-0.332953989,-0.775317226,-1,,,,
2.6,-0.00293001,-0.006821942,-0.008757668,,,,-0.334565063,-0.778967949,-1,,,,
2.605,-0.002892662,-0.006733039,-0.008600661,,,,-0.336330127,-0.782851313,-1,,,,
2.61,-0.002843158,-0.006614916,-0.008404991,,,,-0.338270205,-0.787022316,-1,,,,
2.615,-0.002781831,-0.006468292,-0.008171532,,,,-0.340429513,-0.791564158,-1,,,,
2.62,-0.002708966,-0.0062939,-0.007901313,,,,-0.342850086,-0.796563766,-1,,,,
2.625,-0.002624874,-0.006092511,-0.007595444,,,,-0.345585353,-0.802127073,-1,,,,
2.63,-0.002529952,-0.00586511,-0.007255151,,,,-0.34871112,-0.80840633,-1,,,,
2.635,-0.002424757,-0.00561295,-0.006881956,,,,-0.352335368,-0.815603757,-1,,,,
2.64,-0.002309706,-0.005337135,-0.006477589,,,,-0.35656871,-0.823938513,-1,,,,
2.645,-0.002185307,-0.005039004,-0.006043641,,,,-0.361587808,-0.833769554,-1,,,,
2.65,-0.002052173,-0.004720096,-0.005582122,,,,-0.367633074,-0.845573902,-1,,,,
2.655,-0.00191095,-0.004381861,-0.005095108,,,,-0.375055856,-0.860013312,-1,,,,
2.66,-0.001762248,-0.004025926,-0.004584604,,,,-0.384383874,-0.878140309,-1,,,,
2.665,-0.001606796,-0.003654131,-0.004052965,,,,0,0,0,,,,
2.67,-0.001445319,-0.003268179,-0.003502592,,,,0,0,0,,,,
2.675,-0.001278526,-0.002869918,-0.002935786,,,,0,0,0,,,,
2.68,-0.001107302,-0.002461296,-0.002355119,,,,0,0,0,,,,
2.685,-0.00093222,-0.002044262,-0.001763211,,,,0,0,0,,,,
2.69,-0.000754193,-0.001620706,-0.001162667,,,,0,0,0,,,,
2.695,-0.000574061,-0.00119276,-0.000556057,,,,0,0,0,,,,
2.7,-0.000392551,-0.000762348,5.38E-05,,,,0,0,0,,,,
2.705,-0.000210497,-0.000331574,0.000664247,,,,0,0,0,,,,
2.71,-2.88E-05,9.77E-05,0.001272711,,,,0,0,0,,,,
2.715,0.000151873,0.000523308,0.001876335,,,,0,0,0,,,,
2.72,0.000330534,0.000943357,0.00247252,,,,0,0,0,,,,
2.725,0.000506556,0.001355975,0.003058645,,,,0,0,0,,,,
2.73,0.00067913,0.001759271,0.003632181,,,,0,0,0,,,,
2.735,0.000847444,0.002151327,0.004190516,,,,0,0,0,,,,
2.74,0.001010866,0.002530503,0.004731217,,,,0.213658778,0.534852406,1,,,,
2.745,0.001168662,0.002895091,0.005252067,,,,0.222514704,0.5512289,1,,,,
2.75,0.001320118,0.003243424,0.005750641,,,,0.229560207,0.564010792,1,,,,
2.755,0.001464642,0.003574051,0.006224858,,,,0.235289238,0.57415786,1,,,,
2.76,0.00160159,0.003885598,0.006672779,,,,0.240018388,0.582305869,1,,,,
2.765,0.0017304,0.004176601,0.007092251,,,,0.243984554,0.588896382,1,,,,
2.77,0.001850648,0.004445965,0.007481628,,,,0.247358989,0.594251023,1,,,,
2.775,0.001961795,0.004692606,0.007839246,,,,0.250252991,0.598604194,1,,,,
2.78,0.002063339,0.004915507,0.008163668,,,,0.252746568,0.602119896,1,,,,
2.785,0.002155067,0.005113741,0.008453296,,,,0.25493806,0.604940565,1,,,,
2.79,0.002236441,0.005286668,0.008707151,,,,0.256851054,0.607163975,1,,,,
2.795,0.002307209,0.005433658,0.008924268,,,,0.258532066,0.608863194,1,,,,
2.8,0.002367228,0.005554173,0.009103502,,,,0.26003482,0.610113861,1,,,,
2.805,0.002416195,0.00564787,0.009244417,,,,0.261368061,0.61094928,1,,,,
2.81,0.002453916,0.005714611,0.009346347,,,,0.262553506,0.61142724,1,,,,
2.815,0.002480511,0.005754122,0.009408939,,,,0.263633425,0.611559067,1,,,,
2.82,0.002495794,0.005766549,0.00943202,,,,0.264608682,0.611379998,1,,,,
2.825,0.002499744,0.00575206,0.009415639,,,,0.265488511,0.610904888,1,,,,
2.83,0.002492501,0.005710833,0.009359935,,,,0.266294671,0.610135978,1,,,,
2.835,0.002474114,0.005643123,0.009265094,,,,0.267036058,0.609073471,1,,,,
2.84,0.002444709,0.005549742,0.009131874,,,,0.26771168,0.607733117,1,,,,
2.845,0.002404588,0.00543114,0.008960865,,,,0.268343295,0.606095519,1,,,,
2.85,0.002353894,0.005287902,0.008752713,,,,0.268933103,0.604144286,1,,,,
2.855,0.002292932,0.005121105,0.008508667,,,,0.26948198,0.601869291,1,,,,
2.86,0.002222143,0.004931601,0.008229648,,,,0.27001684,0.599248113,1,,,,
2.865,0.002141795,0.004720278,0.007917079,,,,0.270528464,0.596214587,1,,,,
2.87,0.002052277,0.004488353,0.007572263,,,,0.271025584,0.59273611,1,,,,
2.875,0.001954045,0.004237088,0.007196909,,,,0.27151171,0.588737187,1,,,,
2.88,0.001847601,0.003967499,0.006792574,,,,0.272003108,0.584093655,1,,,,
2.885,0.001733472,0.003681069,0.006360992,,,,0.272515913,0.578694196,1,,,,
2.89,0.001612058,0.00337925,0.005904285,,,,0.273031863,0.572338605,1,,,,
2.895,0.001484091,0.003063332,0.005424236,,,,0.273603759,0.564749132,1,,,,
2.9,0.001350194,0.002734844,0.004923005,,,,0.274262238,0.555523269,1,,,,
2.905,0.001210801,0.002395382,0.004402805,,,,0.275006806,0.544058034,1,,,,
2.91,0.001066621,0.002046389,0.003865785,,,,0,0,0,,,,
2.915,0.00091834,0.001689432,0.003314349,,,,0,0,0,,,,
2.92,0.000766524,0.001326242,0.002750737,,,,0,0,0,,,,
2.925,0.00061186,0.000958338,0.002177492,,,,0,0,0,,,,
2.93,0.000455021,0.00058722,0.001596774,,,,0,0,0,,,,
2.935,0.000296681,0.000214632,0.001011161,,,,0,0,0,,,,
2.94,0.000137592,-0.000157725,0.000423178,,,,0,0,0,,,,
2.945,-2.17E-05,-0.000528502,-0.000164915,,,,0,0,0,,,,
2.95,-0.000180443,-0.000896115,-0.000750644,,,,0,0,0,,,,
2.955,-0.000338058,-0.001258859,-0.001331563,,,,0,0,0,,,,
2.96,-0.000493831,-0.001615388,-0.001905284,,,,0,0,0,,,,
2.965,-0.000647194,-0.001964291,-0.002469543,,,,0,0,0,,,,
2.97,-0.000797424,-0.002304043,-0.003022051,,,,0,0,0,,,,
2.975,-0.000943973,-0.002633305,-0.003560524,,,,0,0,0,,,,
2.98,-0.001086253,-0.002950981,-0.004083026,,,,0,0,0,,,,
2.985,-0.001223592,-0.003255515,-0.004587255,,,,-0.266737382,-0.709686857,-1,,,,
2.99,-0.001355552,-0.003545856,-0.005071283,,,,-0.267299621,-0.699203083,-1,,,,
2.995,-0.001481664,-0.003821027,-0.005533325,,,,-0.267770943,-0.690548215,-1,,,,
3,-0.001601288,-0.004079873,-0.005971506,,,,-0.268154733,-0.683223559,-1,,,,
3.005,-0.001714081,-0.004321358,-0.006384123,,,,-0.268491207,-0.676891395,-1,,,,
3.01,-0.001819591,-0.004544701,-0.006769567,,,,-0.268789925,-0.671342965,-1,,,,
3.015,-0.001917266,-0.004749023,-0.007126524,,,,-0.269032451,-0.666386975,-1,,,,
3.02,-0.00200691,-0.00493355,-0.00745359,,,,-0.269254155,-0.661902516,-1,,,,
3.025,-0.002088161,-0.005097703,-0.007749476,,,,-0.269458297,-0.657812526,-1,,,,
3.03,-0.002160572,-0.005240872,-0.008013289,,,,-0.269623615,-0.654022558,-1,,,,
3.035,-0.002224007,-0.005362503,-0.008243908,,,,-0.269775793,-0.650480721,-1,,,,
3.04,-0.002278215,-0.005462252,-0.00844057,,,,-0.269912484,-0.647142532,-1,,,,
3.045,-0.002322998,-0.005539843,-0.008602658,,,,-0.27003254,-0.643968713,-1,,,,
3.05,-0.002358106,-0.005594933,-0.00872963,,,,-0.270126725,-0.640913008,-1,,,,
3.055,-0.002383514,-0.005627328,-0.008821047,,,,-0.27020757,-0.637943373,-1,,,,
3.06,-0.002399062,-0.005637088,-0.008876669,,,,-0.270266072,-0.635045425,-1,,,,
3.065,-0.00240471,-0.00562412,-0.008896455,,,,-0.270299788,-0.632175357,-1,,,,
3.07,-0.002400486,-0.005588511,-0.00888041,,,,-0.270312522,-0.629307807,-1,,,,
3.075,-0.002386341,-0.005530509,-0.00882869,,,,-0.270293914,-0.626424609,-1,,,,
3.08,-0.002362393,-0.005450328,-0.008741646,,,,-0.27024578,-0.623489907,-1,,,,
3.085,-0.002328776,-0.005348126,-0.008619661,,,,-0.270170233,-0.620456688,-1,,,,
3.09,-0.002285518,-0.005224557,-0.008463423,,,,-0.27004647,-0.617310116,-1,,,,
3.095,-0.002232864,-0.005079976,-0.008273591,,,,-0.269878428,-0.613998873,-1,,,,
3.1,-0.002171041,-0.004914841,-0.008051011,,,,-0.269660724,-0.610462549,-1,,,,
3.105,-0.002100159,-0.004729897,-0.007796657,,,,-0.269366579,-0.606657083,-1,,,,
3.11,-0.002020583,-0.004525828,-0.007511562,,,,-0.268996405,-0.602514968,-1,,,,
3.115,-0.001932591,-0.004303265,-0.007196996,,,,-0.268527475,-0.597925152,-1,,,,
3.12,-0.001836574,-0.004063125,-0.006854295,,,,-0.267944983,-0.5927853,-1,,,,
3.125,-0.001732799,-0.003806352,-0.006484765,,,,-0.267210765,-0.586968341,-1,,,,
3.13,-0.00162167,-0.003533577,-0.006089962,,,,-0.266285671,-0.580229681,-1,,,,
3.135,-0.001503713,-0.003246063,-0.005671483,,,,-0.265135854,-0.572348197,-1,,,,
3.14,-0.001379203,-0.002944834,-0.005231069,,,,-0.263656068,-0.562950734,-1,,,,
3.145,-0.001248672,-0.002630849,-0.004770457,,,,-0.261751029,-0.551487871,-1,,,,
3.15,-0.001112712,-0.002305185,-0.004291386,,,,0,0,0,,,,
3.155,-0.000971666,-0.001969211,-0.003795898,,,,0,0,0,,,,
3.16,-0.000826162,-0.001624009,-0.00328592,,,,0,0,0,,,,
3.165,-0.000676841,-0.001270736,-0.002763451,,,,0,0,0,,,,
3.17,-0.000524091,-0.000910832,-0.002230489,,,,0,0,0,,,,
3.175,-0.000368557,-0.000545506,-0.001689277,,,,0,0,0,,,,
3.18,-0.000210889,-0.000176049,-0.001141764,,,,0,0,0,,,,
3.185,-5.16E-05,0.000196224,-0.000590192,,,,0,0,0,,,,
3.19,0.000108689,0.000569801,-3.68E-05,,,,0,0,0,,,,
3.195,0.000269307,0.000943525,0.000516481,,,,0,0,0,,,,
3.2,0.000429707,0.001315962,0.001067402,,,,0,0,0,,,,
3.205,0.000589286,0.001685581,0.001613695,,,,0,0,0,,,,
3.21,0.000747319,0.002051158,0.002153382,,,,0,0,0,,,,
3.215,0.000903294,0.002411447,0.002684354,,,,0,0,0,,,,
3.22,0.001056583,0.002764861,0.003204446,,,,0,0,0,,,,
3.225,0.001206573,0.00311014,0.003711677,,,,0,0,0,,,,
3.23,0.001352629,0.003446196,0.004204134,,,,0,0,0,,,,
3.235,0.001494263,0.003771405,0.004679765,,,,0.319303036,0.805896215,1,,,,
3.24,0.001630805,0.004084625,0.005136765,,,,0.317477047,0.795174474,1,,,,
3.245,0.001761811,0.004384761,0.005573445,,,,0.316108076,0.786723586,1,,,,
3.25,0.00188661,0.004670468,0.005987909,,,,0.315069873,0.779983106,1,,,,
3.255,0.00200474,0.00494054,0.006378629,,,,0.314290139,0.774545787,1,,,,
3.26,0.002115777,0.005194129,0.006744033,,,,0.313725795,0.770181453,1,,,,
3.265,0.002219251,0.005429989,0.007082622,,,,0.31333755,0.766663766,1,,,,
3.27,0.002314654,0.005647098,0.007393105,,,,0.313082792,0.763833053,1,,,,
3.275,0.002401601,0.005844602,0.007674166,,,,0.312946176,0.761594474,1,,,,
3.28,0.002479741,0.006021681,0.007924754,,,,0.312910732,0.759857207,1,,,,
