time,L1AccX_filtered,L2AccX_filtered,L3AccX_filtered
29.865,0.00328445862251476,-0.00399032522127698,0.00231442123433104
29.87,0.0106232296333512,-0.011145297536355,0.00587616054268247
29.875,0.0161162892649854,-0.0163478225152779,0.00840420577718641
29.88,0.0187085225604108,-0.0185790745445028,0.00941744472652781
29.885,0.017861921055526,-0.0173687242184706,0.00871553615478335
29.89,0.0136600418800233,-0.0128848935797395,0.00640732589144077
29.895,0.00683484570432791,-0.00590786712237923,0.00288745550363807
29.9,-0.00137662122590536,0.00229243055565644,-0.00119713536471608
29.905,-0.00946623752803577,0.0101814148645743,-0.00511077130582325
29.91,-0.0158993701504621,0.0162794236759675,-0.00812736015500592
29.915,-0.0194505173676071,0.0194125543428233,-0.00965934111036425
29.92,-0.019398801912015,0.0189297294536521,-0.00942565282632883
29.925,-0.0157047991070914,0.0148822826551026,-0.00743676134214425
29.93,-0.0090065149305443,0.0079845062836965,-0.00404769598028753
29.935,-0.000531955472500904,-0.000508120301464747,0.000125664284467524
29.94,0.00815682275629687,-0.00900869310278142,0.00431533030183735
29.945,0.0154183124293788,-0.0159069499061426,0.00773547314577325
29.95,0.0198548079906747,-0.0198930137245334,0.00974784451932349
29.955,0.0205951974990499,-0.0201825290974051,0.00994891491929367
29.96,0.0174616219998297,-0.0166828223153472,0.00830430440027453
29.965,0.0110055408964855,-0.0100073107637276,0.00510030726819831
29.97,0.0024016551714369,-0.00140231532533538,0.000917146915106571
29.975,-0.00672716541182979,0.00753182357575167,-0.00345901795887643
29.98,-0.014661735104041,0.0151299732280753,-0.0072236541797744
29.985,-0.0198900496812042,0.0199459243269864,-0.00965436480103567
29.99,-0.0214020882865192,0.0210406743998809,-0.0102978625443936
29.995,-0.0188870594813368,0.018211219510432,-0.00902399602493543
30,-0.0127978460834292,0.0119523540654216,-0.00604698937884984
30.005,-0.00426144722266402,0.00341211576831738,-0.00193185531327819
30.01,0.00511988171941405,-0.00579695503125624,0.00256406696574595
30.015,0.0135691202574652,-0.0139531185395927,0.00660146326955417
30.02,0.0194973452420437,-0.0195394938289362,0.00941568399125872
30.025,0.0217737778951994,-0.0214888587119805,0.0104695187933893
30.03,0.0199576986653155,-0.0194277783807561,0.009570573898915
30.035,0.0143823625609903,-0.0137481173601284,0.00688829491194635
30.04,0.0061004026645106,-0.00550775834816314,0.00290235990417183
30.045,-0.00333426816429396,0.003768430796896,-0.00162212732844588
30.05,-0.0121526610771902,0.0123353015335678,-0.00583987151734815
30.055,-0.0186776502586542,0.0185991985146549,-0.00897713063295248
30.06,-0.0216991443078788,0.0214144908258222,-0.010432868108841
